"ID","ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT","STATUS"
"a014E00000HyMJkQAN","215","501","2018-12-01","2018-12-02","Item Created"
"a014E00000HyMJlQAN","215","346","2018-12-04","2018-12-10","Item Created"
"a014E00000HyMJmQAN","215","27","2018-12-12","2018-12-26","Item Created"
"a014E00000HyMJnQAN","215","394","2018-12-28","2019-01-01","Item Created"
"a014E00000HyMJoQAN","216","253","2018-01-02","2018-01-04","Item Created"
"a014E00000HyMJpQAN","216","470","2018-01-07","2018-01-11","Item Created"
"a014E00000HyMJqQAN","216","132","2018-01-12","2018-01-14","Item Created"
"a014E00000HyMJrQAN","216","231","2018-01-16","2018-01-23","Item Created"
"a014E00000HyMJsQAN","216","278","2018-01-26","2018-01-28","Item Created"
"a014E00000HyMJtQAN","216","164","2018-01-31","2018-02-14","Item Created"
"a014E00000HyMJuQAN","216","420","2018-02-15","2018-02-22","Item Created"
"a014E00000HyMJvQAN","216","204","2018-02-25","2018-03-01","Item Created"
"a014E00000HyMJwQAN","216","494","2018-03-02","2018-03-04","Item Created"
"a014E00000HyMJxQAN","216","376","2018-03-07","2018-03-13","Item Created"
"a014E00000HyMJyQAN","216","452","2018-03-16","2018-03-18","Item Created"
"a014E00000HyMJzQAN","216","255","2018-03-18","2018-03-24","Item Created"
"a014E00000HyMK0QAN","216","192","2018-03-25","2018-03-31","Item Created"
"a014E00000HyMK1QAN","216","536","2018-04-03","2018-04-05","Item Created"
"a014E00000HyMK2QAN","216","312","2018-04-09","2018-04-10","Item Created"
"a014E00000HyMK3QAN","216","332","2018-04-13","2018-04-27","Item Created"
"a014E00000HyMK4QAN","216","477","2018-04-29","2018-04-30","Item Created"
"a014E00000HyMK5QAN","216","420","2018-05-02","2018-05-03","Item Created"
"a014E00000HyMK6QAN","216","267","2018-05-04","2018-05-06","Item Created"
"a014E00000HyMK7QAN","216","233","2018-05-06","2018-05-07","Item Created"
"a014E00000HyMK8QAN","216","436","2018-05-07","2018-05-11","Item Created"
"a014E00000HyMK9QAN","216","552","2018-05-14","2018-05-20","Item Created"
"a014E00000HyMKAQA3","216","545","2018-05-24","2018-05-28","Item Created"
"a014E00000HyMKBQA3","216","430","2018-05-29","2018-05-30","Item Created"
"a014E00000HyMKCQA3","216","163","2018-05-30","2018-06-01","Item Created"
"a014E00000HyMKDQA3","216","26","2018-06-02","2018-06-10","Item Created"
"a014E00000HyMKEQA3","216","260","2018-06-10","2018-06-17","Item Created"
"a014E00000HyMKFQA3","216","228","2018-06-20","2018-06-25","Item Created"
"a014E00000HyMKGQA3","216","259","2018-06-27","2018-07-07","Item Created"
"a014E00000HyMKHQA3","216","239","2018-07-09","2018-07-10","Item Created"
"a014E00000HyMKIQA3","216","375","2018-07-11","2018-07-12","Item Created"
"a014E00000HyMKJQA3","216","193","2018-07-15","2018-07-20","Item Created"
"a014E00000HyMKKQA3","216","410","2018-07-21","2018-07-26","Item Created"
"a014E00000HyMKLQA3","216","257","2018-07-27","2018-07-29","Item Created"
"a014E00000HyMKMQA3","216","401","2018-07-29","2018-07-31","Item Created"
"a014E00000HyMKNQA3","216","553","2018-08-02","2018-08-05","Item Created"
"a014E00000HyMKOQA3","216","163","2018-08-07","2018-08-12","Item Created"
"a014E00000HyMKPQA3","216","397","2018-08-15","2018-08-21","Item Created"
"a014E00000HyMKQQA3","216","50","2018-08-23","2018-08-24","Item Created"
"a014E00000HyMKRQA3","216","552","2018-08-25","2018-09-05","Item Created"
"a014E00000HyMKSQA3","216","202","2018-09-06","2018-09-08","Item Created"
"a014E00000HyMKTQA3","216","438","2018-09-11","2018-09-18","Item Created"
"a014E00000HyMKUQA3","216","146","2018-09-19","2018-10-02","Item Created"
"a014E00000HyMKVQA3","216","171","2018-10-06","2018-10-15","Item Created"
"a014E00000HyMKWQA3","216","166","2018-10-15","2018-10-17","Item Created"
"a014E00000HyMKXQA3","216","7","2018-10-17","2018-10-19","Item Created"
"a014E00000HyMKYQA3","216","249","2018-10-21","2018-10-22","Item Created"
"a014E00000HyMKZQA3","216","540","2018-10-24","2018-10-28","Item Created"
"a014E00000HyMKaQAN","216","301","2018-11-01","2018-11-04","Item Created"
"a014E00000HyMKbQAN","216","260","2018-11-05","2018-11-08","Item Created"
"a014E00000HyMKcQAN","216","502","2018-11-10","2018-11-13","Item Created"
"a014E00000HyMKdQAN","216","479","2018-11-14","2018-11-19","Item Created"
"a014E00000HyMKeQAN","216","186","2018-11-20","2018-11-23","Item Created"
"a014E00000HyMKfQAN","216","521","2018-11-23","2018-11-25","Item Created"
"a014E00000HyMKgQAN","216","560","2018-11-28","2018-12-01","Item Created"
"a014E00000HyMKhQAN","216","46","2018-12-05","2018-12-08","Item Created"
"a014E00000HyMKiQAN","216","51","2018-12-11","2018-12-17","Item Created"
"a014E00000HyMKjQAN","216","276","2018-12-20","2018-12-24","Item Created"
"a014E00000HyMKkQAN","216","320","2018-12-28","2018-12-31","Item Created"
"a014E00000HyMKlQAN","217","140","2018-01-04","2018-01-07","Item Created"
"a014E00000HyMKmQAN","217","473","2018-01-10","2018-01-13","Item Created"
"a014E00000HyMKnQAN","217","24","2018-01-16","2018-01-24","Item Created"
"a014E00000HyMKoQAN","217","371","2018-01-27","2018-01-30","Item Created"
"a014E00000HyMKpQAN","217","356","2018-02-01","2018-02-08","Item Created"
"a014E00000HyMKqQAN","217","190","2018-02-10","2018-02-11","Item Created"
"a014E00000HyMKrQAN","217","386","2018-02-11","2018-02-19","Item Created"
"a014E00000HyMKsQAN","217","520","2018-02-22","2018-03-08","Item Created"
"a014E00000HyMKtQAN","217","397","2018-03-08","2018-03-10","Item Created"
"a014E00000HyMKuQAN","217","426","2018-03-10","2018-03-13","Item Created"
"a014E00000HyMKvQAN","217","381","2018-03-16","2018-03-17","Item Created"
"a014E00000HyMKwQAN","217","528","2018-03-18","2018-03-26","Item Created"
"a014E00000HyMKxQAN","217","334","2018-03-30","2018-04-01","Item Created"
"a014E00000HyMKyQAN","217","363","2018-04-01","2018-04-03","Item Created"
"a014E00000HyMKzQAN","217","28","2018-04-04","2018-04-15","Item Created"
"a014E00000HyML0QAN","217","134","2018-04-17","2018-04-21","Item Created"
"a014E00000HyML1QAN","217","474","2018-04-22","2018-04-23","Item Created"
"a014E00000HyML2QAN","217","208","2018-04-24","2018-04-26","Item Created"
"a014E00000HyML3QAN","217","528","2018-04-29","2018-05-03","Item Created"
"a014E00000HyML4QAN","217","233","2018-05-04","2018-05-08","Item Created"
"a014E00000HyML5QAN","217","455","2018-05-12","2018-05-18","Item Created"
"a014E00000HyML6QAN","217","541","2018-05-20","2018-05-23","Item Created"
"a014E00000HyML7QAN","217","21","2018-05-23","2018-05-26","Item Created"
"a014E00000HyML8QAN","217","231","2018-05-27","2018-05-30","Item Created"
"a014E00000HyML9QAN","217","334","2018-05-30","2018-06-02","Item Created"
"a014E00000HyMLAQA3","217","347","2018-06-04","2018-06-08","Item Created"
"a014E00000HyMLBQA3","217","322","2018-06-11","2018-06-14","Item Created"
"a014E00000HyMLCQA3","217","47","2018-06-15","2018-06-17","Item Created"
"a014E00000HyMLDQA3","217","515","2018-06-19","2018-06-24","Item Created"
"a014E00000HyMLEQA3","217","393","2018-06-26","2018-07-10","Item Created"
"a014E00000HyMLFQA3","217","508","2018-07-13","2018-07-16","Item Created"
"a014E00000HyMLGQA3","217","301","2018-07-19","2018-07-20","Item Created"
"a014E00000HyMLHQA3","217","325","2018-07-20","2018-07-29","Item Created"
"a014E00000HyMLIQA3","217","232","2018-07-29","2018-08-03","Item Created"
"a014E00000HyMLJQA3","217","265","2018-08-06","2018-08-09","Item Created"
"a014E00000HyMLKQA3","217","359","2018-08-13","2018-08-17","Item Created"
"a014E00000HyMLLQA3","217","171","2018-08-17","2018-08-19","Item Created"
"a014E00000HyMLMQA3","217","423","2018-08-20","2018-08-31","Item Created"
"a014E00000HyMLNQA3","217","532","2018-08-31","2018-09-02","Item Created"
"a014E00000HyMLOQA3","217","217","2018-09-02","2018-09-16","Item Created"
"a014E00000HyMLPQA3","217","512","2018-09-18","2018-09-21","Item Created"
"a014E00000HyMLQQA3","217","379","2018-09-21","2018-09-23","Item Created"
"a014E00000HyMLRQA3","217","224","2018-09-24","2018-09-30","Item Created"
"a014E00000HyMLSQA3","217","518","2018-10-02","2018-10-05","Item Created"
"a014E00000HyMLTQA3","217","213","2018-10-06","2018-10-08","Item Created"
"a014E00000HyMLUQA3","217","168","2018-10-09","2018-10-13","Item Created"
"a014E00000HyMLVQA3","217","528","2018-10-13","2018-10-16","Item Created"
"a014E00000HyMLWQA3","217","273","2018-10-17","2018-10-21","Item Created"
"a014E00000HyMLXQA3","217","2","2018-10-23","2018-10-30","Item Created"
"a014E00000HyMLYQA3","217","184","2018-10-30","2018-11-03","Item Created"
"a014E00000HyMLZQA3","217","393","2018-11-05","2018-11-11","Item Created"
"a014E00000HyMLaQAN","217","3","2018-11-13","2018-11-19","Item Created"
"a014E00000HyMLbQAN","217","169","2018-11-21","2018-11-28","Item Created"
"a014E00000HyMLcQAN","217","441","2018-11-30","2018-12-02","Item Created"
"a014E00000HyMLdQAN","217","239","2018-12-03","2018-12-09","Item Created"
"a014E00000HyMLeQAN","217","465","2018-12-13","2018-12-15","Item Created"
"a014E00000HyMLfQAN","217","465","2018-12-18","2018-12-23","Item Created"
"a014E00000HyMLgQAN","217","461","2018-12-25","2019-01-01","Item Created"
"a014E00000HyMLhQAN","218","170","2018-01-03","2018-01-08","Item Created"
"a014E00000HyMLiQAN","218","204","2018-01-10","2018-01-13","Item Created"
"a014E00000HyMLjQAN","218","14","2018-01-13","2018-01-17","Item Created"
"a014E00000HyMLkQAN","218","476","2018-01-17","2018-01-19","Item Created"
"a014E00000HyMLlQAN","218","200","2018-01-20","2018-01-22","Item Created"
"a014E00000HyMLmQAN","218","187","2018-01-25","2018-01-26","Item Created"
"a014E00000HyMLnQAN","218","513","2018-01-29","2018-02-04","Item Created"
"a014E00000HyMLoQAN","218","559","2018-02-06","2018-02-08","Item Created"
"a014E00000HyMLpQAN","218","524","2018-02-10","2018-02-18","Item Created"
"a014E00000HyMLqQAN","218","495","2018-02-20","2018-03-06","Item Created"
"a014E00000HyMLrQAN","218","378","2018-03-06","2018-03-08","Item Created"
"a014E00000HyMLsQAN","218","513","2018-03-09","2018-03-11","Item Created"
"a014E00000HyMLtQAN","218","422","2018-03-11","2018-03-13","Item Created"
"a014E00000HyMLuQAN","218","140","2018-03-16","2018-03-18","Item Created"
"a014E00000HyMLvQAN","218","253","2018-03-18","2018-03-23","Item Created"
"a014E00000HyMLwQAN","218","46","2018-03-24","2018-03-30","Item Created"
"a014E00000HyMLxQAN","218","243","2018-04-01","2018-04-07","Item Created"
"a014E00000HyMLyQAN","218","440","2018-04-07","2018-04-14","Item Created"
"a014E00000HyMLzQAN","218","169","2018-04-16","2018-04-21","Item Created"
"a014E00000HyMM0QAN","218","487","2018-04-24","2018-04-29","Item Created"
"a014E00000HyMM1QAN","218","425","2018-05-02","2018-05-06","Item Created"
"a014E00000HyMM2QAN","218","241","2018-05-08","2018-05-12","Item Created"
"a014E00000HyMM3QAN","218","514","2018-05-15","2018-05-21","Item Created"
"a014E00000HyMM4QAN","218","51","2018-05-24","2018-05-28","Item Created"
"a014E00000HyMM5QAN","218","350","2018-05-30","2018-06-06","Item Created"
"a014E00000HyMM6QAN","218","290","2018-06-08","2018-06-14","Item Created"
"a014E00000HyMM7QAN","218","159","2018-06-17","2018-06-26","Item Created"
"a014E00000HyMM8QAN","218","511","2018-06-30","2018-07-07","Item Created"
"a014E00000HyMM9QAN","218","556","2018-07-09","2018-07-11","Item Created"
"a014E00000HyMMAQA3","218","208","2018-07-15","2018-07-21","Item Created"
"a014E00000HyMMBQA3","218","278","2018-07-22","2018-07-26","Item Created"
"a014E00000HyMMCQA3","218","379","2018-07-29","2018-07-30","Item Created"
"a014E00000HyMMDQA3","218","149","2018-07-31","2018-08-14","Item Created"
"a014E00000HyMMEQA3","218","534","2018-08-17","2018-08-19","Item Created"
"a014E00000HyMMFQA3","218","214","2018-08-23","2018-09-05","Item Created"
"a014E00000HyMMGQA3","218","257","2018-09-05","2018-09-12","Item Created"
"a014E00000HyMMHQA3","218","370","2018-09-13","2018-09-25","Item Created"
"a014E00000HyMMIQA3","218","189","2018-09-29","2018-10-02","Item Created"
"a014E00000HyMMJQA3","218","479","2018-10-06","2018-10-10","Item Created"
"a014E00000HyMMKQA3","218","161","2018-10-13","2018-10-17","Item Created"
"a014E00000HyMMLQA3","218","296","2018-10-18","2018-10-30","Item Created"
"a014E00000HyMMMQA3","218","258","2018-11-01","2018-11-12","Item Created"
"a014E00000HyMMNQA3","218","432","2018-11-14","2018-11-16","Item Created"
"a014E00000HyMMOQA3","218","189","2018-11-17","2018-11-19","Item Created"
"a014E00000HyMMPQA3","218","178","2018-11-20","2018-11-26","Item Created"
"a014E00000HyMMQQA3","218","301","2018-11-28","2018-12-01","Item Created"
"a014E00000HyMMRQA3","218","531","2018-12-04","2018-12-09","Item Created"
"a014E00000HyMMSQA3","218","533","2018-12-12","2018-12-18","Item Created"
"a014E00000HyMMTQA3","218","376","2018-12-20","2018-12-23","Item Created"
"a014E00000HyMMUQA3","218","352","2018-12-25","2019-01-02","Item Created"
"a014E00000HyMMVQA3","219","338","2018-01-03","2018-01-10","Item Created"
"a014E00000HyMMWQA3","219","167","2018-01-11","2018-01-17","Item Created"
"a014E00000HyMMXQA3","219","397","2018-01-21","2018-01-22","Item Created"
"a014E00000HyMMYQA3","219","167","2018-01-22","2018-01-26","Item Created"
"a014E00000HyMMZQA3","219","344","2018-01-26","2018-01-28","Item Created"
"a014E00000HyMMaQAN","219","129","2018-01-29","2018-02-03","Item Created"
"a014E00000HyMMbQAN","219","495","2018-02-04","2018-02-09","Item Created"
"a014E00000HyMMcQAN","219","515","2018-02-13","2018-02-26","Item Created"
"a014E00000HyMMdQAN","219","377","2018-03-01","2018-03-05","Item Created"
"a014E00000HyMMeQAN","219","132","2018-03-07","2018-03-14","Item Created"
"a014E00000HyMMfQAN","219","360","2018-03-15","2018-03-18","Item Created"
"a014E00000HyMMgQAN","219","448","2018-03-22","2018-04-03","Item Created"
"a014E00000HyMMhQAN","219","494","2018-04-05","2018-04-12","Item Created"
"a014E00000HyMMiQAN","219","30","2018-04-13","2018-04-15","Item Created"
"a014E00000HyMMjQAN","219","191","2018-04-15","2018-04-16","Item Created"
"a014E00000HyMMkQAN","219","431","2018-04-18","2018-04-24","Item Created"
"a014E00000HyMMlQAN","219","157","2018-04-26","2018-05-08","Item Created"
"a014E00000HyMMmQAN","219","396","2018-05-08","2018-05-13","Item Created"
"a014E00000HyMMnQAN","219","12","2018-05-17","2018-05-21","Item Created"
"a014E00000HyMMoQAN","219","307","2018-05-24","2018-06-04","Item Created"
"a014E00000HyMMpQAN","219","209","2018-06-06","2018-06-13","Item Created"
"a014E00000HyMMqQAN","219","239","2018-06-17","2018-06-24","Item Created"
"a014E00000HyMMrQAN","219","40","2018-06-26","2018-07-03","Item Created"
"a014E00000HyMMsQAN","219","264","2018-07-07","2018-07-09","Item Created"
"a014E00000HyMMtQAN","219","308","2018-07-12","2018-07-16","Item Created"
"a014E00000HyMMuQAN","219","406","2018-07-19","2018-07-27","Item Created"
"a014E00000HyMMvQAN","219","164","2018-07-27","2018-07-29","Item Created"
"a014E00000HyMMwQAN","219","459","2018-08-01","2018-08-08","Item Created"
"a014E00000HyMMxQAN","219","50","2018-08-08","2018-08-10","Item Created"
"a014E00000HyMMyQAN","219","355","2018-08-10","2018-08-17","Item Created"
"a014E00000HyMMzQAN","219","31","2018-08-18","2018-08-20","Item Created"
"a014E00000HyMN0QAN","219","293","2018-08-22","2018-08-29","Item Created"
"a014E00000HyMN1QAN","219","189","2018-08-29","2018-09-01","Item Created"
"a014E00000HyMN2QAN","219","344","2018-09-01","2018-09-07","Item Created"
"a014E00000HyMN3QAN","219","507","2018-09-10","2018-09-14","Item Created"
"a014E00000HyMN4QAN","219","420","2018-09-15","2018-09-19","Item Created"
"a014E00000HyMN5QAN","219","437","2018-09-20","2018-09-24","Item Created"
"a014E00000HyMN6QAN","219","138","2018-09-26","2018-10-01","Item Created"
"a014E00000HyMN7QAN","219","300","2018-10-02","2018-10-09","Item Created"
"a014E00000HyMN8QAN","219","562","2018-10-09","2018-10-11","Item Created"
"a014E00000HyMN9QAN","219","207","2018-10-14","2018-10-24","Item Created"
"a014E00000HyMNAQA3","219","426","2018-10-26","2018-10-28","Item Created"
"a014E00000HyMNBQA3","219","476","2018-10-29","2018-11-05","Item Created"
"a014E00000HyMNCQA3","219","161","2018-11-05","2018-11-08","Item Created"
"a014E00000HyMNDQA3","219","143","2018-11-09","2018-11-14","Item Created"
"a014E00000HyMNEQA3","219","211","2018-11-14","2018-11-18","Item Created"
"a014E00000HyMNFQA3","219","357","2018-11-18","2018-11-24","Item Created"
"a014E00000HyMNGQA3","219","178","2018-11-26","2018-11-28","Item Created"
"a014E00000HyMNHQA3","219","328","2018-12-01","2018-12-04","Item Created"
"a014E00000HyMNIQA3","219","219","2018-12-06","2018-12-12","Item Created"
"a014E00000HyMNJQA3","219","262","2018-12-15","2018-12-17","Item Created"
"a014E00000HyMNKQA3","219","231","2018-12-19","2018-12-24","Item Created"
"a014E00000HyMNLQA3","219","20","2018-12-24","2018-12-31","Item Created"
"a014E00000HyMNMQA3","219","478","2018-12-31","2019-01-05","Item Created"
"a014E00000HyMNNQA3","220","322","2018-01-02","2018-01-05","Item Created"
"a014E00000HyMNOQA3","220","130","2018-01-05","2018-01-13","Item Created"
"a014E00000HyMNPQA3","220","483","2018-01-15","2018-01-28","Item Created"
"a014E00000HyMNQQA3","220","482","2018-01-28","2018-02-04","Item Created"
"a014E00000HyMNRQA3","220","503","2018-02-08","2018-02-12","Item Created"
"a014E00000HyMNSQA3","220","233","2018-02-15","2018-02-20","Item Created"
"a014E00000HyMNTQA3","220","511","2018-02-24","2018-02-26","Item Created"
"a014E00000HyMNUQA3","220","523","2018-02-27","2018-03-08","Item Created"
"a014E00000HyMNVQA3","220","139","2018-03-10","2018-03-24","Item Created"
"a014E00000HyMNWQA3","220","137","2018-03-26","2018-04-01","Item Created"
"a014E00000HyMNXQA3","220","187","2018-04-04","2018-04-08","Item Created"
"a014E00000HyMNYQA3","220","166","2018-04-10","2018-04-16","Item Created"
"a014E00000HyMNZQA3","220","314","2018-04-17","2018-04-30","Item Created"
"a014E00000HyMNaQAN","220","380","2018-05-04","2018-05-10","Item Created"
"a014E00000HyMNbQAN","220","566","2018-05-11","2018-05-13","Item Created"
"a014E00000HyMNcQAN","220","25","2018-05-17","2018-05-19","Item Created"
"a014E00000HyMNdQAN","220","39","2018-05-20","2018-05-25","Item Created"
"a014E00000HyMNeQAN","220","523","2018-05-25","2018-06-02","Item Created"
"a014E00000HyMNfQAN","220","530","2018-06-05","2018-06-09","Item Created"
"a014E00000HyMNgQAN","220","376","2018-06-13","2018-06-14","Item Created"
"a014E00000HyMNhQAN","220","487","2018-06-16","2018-06-26","Item Created"
"a014E00000HyMNiQAN","220","226","2018-06-26","2018-06-29","Item Created"
"a014E00000HyMNjQAN","220","525","2018-07-01","2018-07-14","Item Created"
"a014E00000HyMNkQAN","220","555","2018-07-14","2018-07-21","Item Created"
"a014E00000HyMNlQAN","220","158","2018-07-23","2018-07-29","Item Created"
"a014E00000HyMNmQAN","220","478","2018-07-30","2018-08-03","Item Created"
"a014E00000HyMNnQAN","220","309","2018-08-07","2018-08-17","Item Created"
"a014E00000HyMNoQAN","220","509","2018-08-18","2018-08-22","Item Created"
